order_id,customer_id,order_datetime,channel,status
198127,5719,2024-03-03 23:09:08,store,paid
104903,2399,2024-05-02 23:44:49,app,canceled
46074,3415,2024-06-23 21:11:50,web,delivered
24652,2900,2024-04-13 16:54:23,web,paid
123317,2974,2024-06-19 09:39:23,web,returned
158492,2253,2024-05-17 19:12:27,web,delivered
158264,3642,2024-03-29 00:36:50,web,delivered
42369,5657,2024-05-30 06:57:28,app,delivered
1310,4566,2024-05-22 05:03:33,store,returned
31835,3886,2024-05-18 17:03:08,web,shipped
117153,4823,2024-01-11 10:08:49,web,delivered
118359,3458,2024-04-24 06:55:39,web,delivered
167343,2083,2024-03-22 18:50:09,web,delivered
118880,3265,2024-06-26 07:20:50,web,delivered
9427,2560,2024-01-24 08:56:49,store,shipped
154991,3388,2024-02-25 16:12:24,store,paid
13231,4789,2024-06-20 09:18:28,app,paid
28907,1911,2024-06-14 19:54:20,store,delivered
192937,4326,2024-04-22 19:17:13,web,delivered
53822,3388,2024-03-17 13:46:34,web,delivered
70902,5331,2024-03-30 06:14:52,store,delivered
188432,1775,2024-01-25 17:53:21,app,delivered
99358,2274,2024-04-26 18:21:18,web,delivered
75831,4030,2024-06-29 04:11:18,app,paid
59866,1703,2024-06-17 05:02:32,app,delivered
184247,5765,2024-01-06 15:25:58,store,shipped
669,4566,2024-01-30 18:34:49,store,paid
54621,5910,2024-01-31 22:14:20,store,delivered
100144,3302,2024-01-03 11:23:41,web,delivered
177567,3202,2024-04-29 03:37:01,web,delivered
166509,5471,2024-03-02 12:49:57,web,paid
28671,2403,2024-06-30 13:30:05,app,delivered
51189,4823,2024-06-05 19:20:07,app,paid
105168,4199,2024-06-24 08:28:58,store,delivered
9938,3201,2024-06-20 23:01:37,app,delivered
48992,1248,2024-04-22 02:32:41,web,shipped
68665,1289,2024-01-11 17:51:06,web,delivered
25111,1910,2024-04-23 17:05:45,app,canceled
150634,4181,2024-04-28 08:29:00,web,delivered
29279,5617,2024-05-28 22:24:54,web,delivered
55017,3331,2024-06-29 01:17:50,app,delivered
29760,4236,2024-04-03 18:51:24,web,paid
159168,2536,2024-03-07 07:22:17,app,delivered
129274,1858,2024-01-24 19:06:28,store,shipped
43227,2233,2024-05-23 08:37:12,web,paid
9820,1771,2024-06-01 09:24:25,app,shipped
27778,3996,2024-04-23 23:24:21,app,delivered
33454,1918,2024-06-08 22:27:53,web,delivered
23998,5315,2024-01-15 10:01:28,app,delivered
121409,5657,2024-02-11 13:39:22,store,paid
161460,953298,2024-03-19 15:40:49,web,delivered
55386,1353,2024-01-06 10:52:38,web,canceled
102218,4566,2024-01-13 07:12:27,web,delivered
198072,3265,2024-04-12 19:04:51,store,delivered
71834,4566,2024-01-11 05:01:03,app,delivered
47239,4566,2024-04-13 04:11:25,store,canceled
181752,3709,2024-02-01 02:52:07,store,shipped
16992,3265,2024-04-20 17:47:37,app,paid
155532,5453,2024-03-24 09:10:16,web,delivered
180559,2689,2024-02-18 18:02:52,app,paid
3845,3813,2024-05-09 03:18:18,web,paid
181244,1377,2024-04-26 23:07:16,app,delivered
181370,1877,2024-02-05 17:00:12,web,delivered
187723,2403,2024-03-15 07:45:29,store,shipped
17617,5331,2024-03-28 17:04:47,app,returned
83352,5343,2024-06-10 03:09:59,web,returned
190722,2927,2024-05-19 14:58:21,web,returned
139867,2403,2024-04-20 19:57:01,app,delivered
176425,913747,2024-06-03 11:24:05,web,delivered
16829,2998,2024-06-30 22:12:37,app,delivered
9283,1589,,store,paid
157163,5778,2024-06-01 22:54:38,web,delivered
26139,5155,2024-05-25 08:12:29,store,delivered
54602,2188,2024-06-02 02:16:28,web,returned
16143,2198,2024-05-11 03:55:19,web,shipped
81531,3417,2024-03-31 10:53:01,web,delivered
194214,1841,2024-03-25 12:38:33,web,shipped
58907,5623,2024-02-06 00:30:52,web,delivered
2591,5536,2024-04-13 18:15:31,web,delivered
198798,5210,2024-04-29 18:38:02,web,delivered
31915,4823,2024-03-29 04:08:35,web,delivered
38339,3202,2024-06-20 00:02:08,app,delivered
57179,2403,2024-06-09 00:41:25,web,delivered
51584,5625,2024-06-12 16:48:18,web,delivered
114770,4971,2024-01-21 03:32:27,web,delivered
1594,2046,2024-04-25 20:40:44,app,shipped
64144,2277,2024-05-05 06:39:19,web,delivered
50547,4662,2024-05-16 13:59:26,app,delivered
68925,5740,2024-04-05 07:28:36,store,delivered
132876,2882,2024-01-01 22:09:11,web,paid
63843,3433,2024-03-09 11:45:41,store,delivered
142217,4491,2024-01-14 04:28:58,web,shipped
30297,3541,2024-05-26 06:27:17,app,delivered
128573,2767,2024-04-23 04:52:39,web,shipped
156050,5773,2024-06-07 04:44:59,web,delivered
109655,1603,2024-02-08 02:44:10,web,returned
118494,5083,2024-04-19 19:17:53,app,delivered
28160,4566,2024-06-23 01:17:04,web,delivered
120686,4566,2024-03-08 13:53:58,app,delivered
41188,4566,2024-03-26 00:16:39,web,delivered
2549,1538,2024-03-18 04:28:26,web,delivered
77990,1992,2024-03-26 05:10:55,web,shipped
78622,1431,2024-05-14 17:08:29,app,delivered
89728,1904,2024-03-23 05:23:40,web,delivered
155199,3285,2024-06-12 04:09:04,web,shipped
196444,5864,2024-06-27 02:28:43,app,delivered
173790,4823,2024-05-06 16:09:59,app,delivered
49604,2540,2024-03-16 00:45:35,web,paid
194221,2410,2024-03-31 16:13:19,app,delivered
69872,3969,2024-05-27 01:15:49,store,delivered
35521,5657,2024-04-21 00:39:02,web,delivered
77960,5223,2024-03-16 07:21:09,app,shipped
5757,1477,2024-01-07 20:43:49,web,shipped
82157,3622,2024-02-21 17:43:31,web,delivered
57180,5331,2024-03-04 10:05:08,web,delivered
47307,2310,2024-04-14 22:32:40,web,delivered
174173,1671,2024-03-19 17:05:46,store,delivered
64456,2123,2024-06-16 14:29:10,app,delivered
60152,1166,2024-02-28 00:18:07,web,delivered
14307,4566,2024-06-08 04:37:08,web,shipped
34814,1981,2024-06-26 11:00:01,store,delivered
60749,1092,2024-05-23 19:51:53,app,delivered
7273,3351,2024-04-23 02:34:10,app,delivered
122480,4566,2024-05-13 07:24:21,app,paid
170305,3265,2024-05-10 17:31:12,web,delivered
158410,2950,2024-05-06 12:16:42,web,returned
91244,1302,2024-03-06 10:23:41,app,paid
12694,1001,2024-04-20 12:48:33,web,delivered
181664,3265,2024-05-08 16:06:02,app,delivered
23279,3260,2024-03-07 02:20:53,web,paid
142372,2899,2024-01-29 00:51:44,store,delivered
198614,1844,2024-05-13 18:28:43,web,paid
193029,3216,2024-03-23 05:27:34,store,paid
38999,4727,2024-04-16 04:59:39,web,paid
126578,2368,2024-05-01 11:28:10,store,shipped
58223,3994,2024-06-11 11:44:38,store,canceled
84474,3947,2024-05-17 21:10:04,web,delivered
68025,5790,2024-06-02 20:47:12,web,canceled
10265,5219,2024-03-29 13:13:07,web,paid
66349,4566,2024-05-02 06:54:03,app,canceled
38786,4387,2024-06-23 23:17:43,web,delivered
15499,2825,2024-05-14 14:56:18,app,delivered
72051,4015,2024-02-09 09:54:41,web,delivered
192344,5787,2024-06-17 03:04:19,store,delivered
196877,2328,2024-04-28 17:56:47,web,shipped
77288,2233,2024-04-06 01:34:26,web,delivered
75906,2648,2024-03-24 00:19:17,store,delivered
78668,4683,2024-03-25 23:39:31,web,canceled
48600,4247,2024-02-26 18:10:38,app,shipped
149517,3064,2024-05-24 05:15:09,store,delivered
23781,4872,2024-04-19 00:10:59,store,delivered
27058,3252,2024-05-16 02:54:47,app,shipped
183858,4566,2024-03-06 04:52:04,web,delivered
181528,5383,2024-03-16 06:19:48,web,returned
61333,3077,2024-01-22 15:56:41,web,paid
95497,3736,2024-01-31 09:49:00,store,delivered
125766,1355,2024-02-27 19:47:17,app,shipped
67712,1802,2024-02-18 19:22:18,store,delivered
163867,1802,2024-04-16 05:36:55,web,delivered
135131,5230,2024-04-08 17:55:31,web,returned
26232,3265,2024-05-25 19:58:53,web,returned
46799,1877,2024-02-27 11:47:16,store,delivered
136184,3323,2024-06-04 05:36:14,web,shipped
121010,2797,2024-03-07 03:09:29,web,canceled
159591,2233,2024-06-19 07:47:21,app,canceled
137351,3285,2024-06-04 06:23:42,web,returned
68091,2645,2024-04-27 11:24:08,web,shipped
193697,4926,2024-06-09 10:11:01,store,shipped
24199,5429,2024-05-16 15:12:58,app,delivered
59604,3114,2024-06-18 18:37:55,store,delivered
145204,4832,2024-05-12 06:15:00,app,delivered
11539,3948,2024-01-14 11:37:41,web,delivered
81636,2535,2024-05-07 05:51:04,web,delivered
153767,1592,2024-05-25 01:45:23,store,delivered
161926,4883,2024-04-07 21:28:11,store,delivered
110535,4823,2024-03-09 02:16:38,web,returned
36793,1579,2024-06-30 23:53:00,web,canceled
122666,4379,2024-06-02 18:41:50,web,shipped
41869,1787,2024-05-27 22:19:14,app,delivered
48272,3895,2024-02-24 05:56:32,web,canceled
198642,3285,2024-05-17 18:55:22,web,delivered
24818,4926,2024-06-26 11:13:21,store,shipped
56618,5561,2024-06-27 16:34:20,app,delivered
79524,3265,2024-05-08 04:21:05,web,delivered
11459,4266,2024-06-09 16:31:01,web,delivered
143939,4301,2024-02-06 18:32:18,app,delivered
182979,2761,2024-05-08 06:44:21,app,shipped
48035,3697,2024-02-26 01:54:28,store,delivered
18947,4832,2024-05-27 06:34:06,web,delivered
78484,1903,2024-04-08 19:19:57,web,delivered
147415,5496,2024-02-29 00:54:20,app,delivered
87521,1187,2024-03-24 10:43:18,app,delivered
79595,4593,2024-03-30 00:48:52,web,delivered
117393,4780,2024-05-26 05:09:53,store,delivered
182644,1827,2024-05-17 11:05:07,app,canceled
177455,1972,2024-02-07 05:09:11,web,delivered
87003,2544,2024-04-30 16:24:19,web,paid
7124,1385,2024-05-15 02:42:49,web,paid
143102,3458,2024-05-23 14:24:20,web,returned
23656,3421,2024-01-17 05:33:54,web,shipped
120215,3223,2024-04-04 06:14:17,web,delivered
98243,5732,2024-06-15 08:52:35,web,delivered
39806,5812,2024-05-19 07:30:15,web,paid
164303,4887,2024-01-13 10:55:11,web,canceled
86683,3874,2024-04-26 13:52:18,app,delivered
120449,4428,2024-05-19 10:08:11,web,delivered
161630,4020,2024-02-10 19:47:55,app,paid
184906,4454,2024-02-24 23:25:58,web,delivered
104675,3866,2024-06-10 08:17:39,app,delivered
169719,1027,2024-06-05 15:19:30,web,delivered
118949,1757,2024-05-21 20:37:37,store,delivered
72266,2763,2024-01-21 07:43:18,store,delivered
64879,4266,2024-03-21 00:53:59,web,delivered
108358,5012,2024-02-13 13:25:09,web,delivered
80352,3671,2024-03-08 06:22:29,store,delivered
158705,3733,2024-04-29 08:24:22,web,delivered
125865,1690,2024-04-19 18:23:06,web,shipped
4996,5062,2024-02-11 12:16:04,store,shipped
62070,3913,2024-05-11 20:36:33,store,shipped
128506,3407,2024-06-14 01:35:08,app,delivered
4896,2233,2024-06-30 04:59:44,web,delivered
157010,3265,2024-05-03 02:04:04,web,delivered
51690,4456,2024-02-21 04:06:38,app,delivered
168249,1284,2024-05-27 06:22:33,app,paid
146142,1942,2024-01-22 08:51:56,web,delivered
195745,4823,2024-05-08 20:08:22,web,delivered
113718,4854,2024-03-16 23:30:08,web,delivered
142431,1499,2024-04-15 10:27:58,web,paid
74232,3547,2024-06-28 11:08:53,web,delivered
39251,2255,2024-06-03 11:08:18,app,returned
115285,3782,2024-05-17 23:19:17,app,delivered
92048,1299,2024-03-03 22:55:05,web,shipped
12473,1362,2024-05-04 13:16:49,store,shipped
89649,5281,2024-01-18 09:03:27,web,paid
103265,3990,2024-06-01 11:02:14,app,paid
6747,4968,2024-02-15 08:48:29,store,delivered
117184,4035,2024-04-22 11:43:32,app,returned
7818,1551,2024-01-20 18:34:41,store,delivered
74334,2579,2024-04-29 10:12:00,web,delivered
96844,1507,2024-03-20 05:19:53,web,shipped
130603,3676,2024-04-12 04:48:23,app,delivered
172263,4823,2024-01-07 14:10:30,web,delivered
159945,4566,2024-03-05 21:22:13,store,delivered
188425,4566,2024-01-27 23:04:54,app,paid
31855,4823,2024-03-13 20:53:32,web,shipped
195832,1802,2024-06-22 02:17:10,web,delivered
155712,3265,2024-01-06 17:42:17,app,canceled
65980,4912,2024-03-15 20:04:49,web,returned
108535,3679,2024-01-13 20:40:07,web,delivered
134586,1518,2024-05-19 14:16:35,web,shipped
144432,1382,2024-05-04 04:34:11,app,paid
129453,4723,2024-06-24 18:29:20,web,canceled
30263,1371,2024-04-23 20:28:27,web,shipped
83699,4823,2024-04-15 17:41:49,store,paid
169020,3828,2024-04-24 09:25:40,web,shipped
54389,1712,2024-06-26 03:49:10,app,delivered
39113,1070,2024-06-09 12:01:35,app,returned
195219,2924,2024-06-19 20:21:51,web,delivered
153570,1897,2024-06-06 19:01:44,web,delivered
58479,4566,2024-04-18 17:43:25,app,shipped
1582,4617,2024-04-14 19:48:56,app,shipped
47792,3684,2024-02-06 06:47:17,web,shipped
98016,3895,2024-02-26 18:12:18,store,delivered
81187,1802,2024-05-10 08:53:36,store,paid
122484,3114,2024-04-12 07:32:45,app,delivered
100468,4727,2024-02-04 09:08:16,web,delivered
20688,3723,2024-02-28 13:22:10,web,shipped
187264,5167,2024-04-14 03:55:05,web,canceled
134779,1646,2024-05-07 17:19:39,app,returned
199018,1868,2024-06-29 02:35:38,web,delivered
86960,2504,2024-03-07 07:17:48,web,canceled
30491,1070,2024-01-04 10:11:15,web,canceled
68064,1859,2024-06-21 06:34:31,web,delivered
24250,5842,2024-03-20 08:27:58,app,shipped
99229,3085,2024-03-03 11:09:39,web,delivered
77379,5303,2024-05-20 21:48:32,store,delivered
37117,4341,2024-03-03 11:02:22,web,returned
83095,5806,2024-03-06 01:17:29,store,paid
102024,2274,2024-06-24 02:27:10,web,paid
168854,5778,2024-05-22 19:56:42,web,paid
90100,3265,2024-03-28 02:21:04,app,delivered
123059,3748,2024-06-09 01:05:20,web,delivered
93349,3433,2024-06-19 20:04:41,app,shipped
38903,4277,2024-04-03 09:16:37,app,shipped
79280,3813,2024-02-20 22:05:53,web,delivered
95842,4832,2024-05-20 14:47:23,web,paid
123320,2667,2024-06-01 18:06:49,store,delivered
133536,1776,2024-02-24 17:51:36,web,delivered
3141,2786,2024-05-15 09:27:57,web,canceled
171809,3062,2024-04-13 07:39:20,app,delivered
87864,2233,2024-04-02 14:03:15,store,returned
174190,1579,2024-05-31 16:03:02,app,delivered
27099,3403,2024-03-02 00:25:24,web,delivered
78293,2388,2024-02-03 03:36:51,store,paid
54328,3636,2024-05-12 00:53:40,web,delivered
85177,1877,2024-05-25 09:02:27,store,delivered
169859,4025,2024-04-14 22:00:02,web,canceled
151408,5331,2024-05-03 00:37:00,web,paid
110076,2673,2024-04-06 05:59:12,web,paid
143488,3612,2024-01-17 01:49:16,web,shipped
122513,3285,2024-05-09 09:17:22,store,delivered
190893,5174,2024-05-13 01:59:02,web,canceled
46959,4823,2024-05-05 02:36:55,web,paid
35299,2233,2024-05-27 16:09:48,web,delivered
83779,2905,2024-04-02 18:46:36,web,delivered
141467,4823,2024-06-26 14:55:01,web,paid
104678,2219,2024-02-02 19:53:05,web,paid
149363,4823,2024-06-23 21:49:58,web,returned
142147,3931,2024-05-19 19:38:16,store,delivered
145340,2804,2024-06-28 17:01:05,app,delivered
192022,4243,2024-01-06 23:57:38,app,paid
110846,4836,2024-02-03 13:47:53,web,delivered
196980,3740,2024-06-08 05:33:08,web,delivered
172966,5286,2024-02-29 02:42:36,app,delivered
160190,4662,2024-06-12 13:58:20,web,delivered
118097,5445,2024-04-07 02:13:00,app,paid
62525,1187,2024-06-10 01:11:46,web,delivered
177797,2632,2024-06-08 11:38:38,web,delivered
128439,2946,2024-06-03 21:19:23,store,delivered
114188,4252,2024-03-06 02:40:45,web,shipped
87585,4109,2024-04-15 04:42:57,app,paid
197861,4578,2024-01-06 02:39:50,web,delivered
110167,4593,2024-04-25 16:59:50,web,shipped
89210,4701,2024-02-06 20:16:55,app,shipped
137120,1071,2024-04-09 22:32:11,web,delivered
70699,3265,2024-04-07 20:42:23,web,shipped
165647,4363,2024-01-14 09:15:26,store,paid
128919,2292,2024-06-03 09:02:52,web,delivered
136790,1769,2024-06-23 10:47:56,web,paid
66341,4787,2024-02-20 09:02:30,web,delivered
29253,4862,2024-02-23 23:25:21,web,delivered
36622,4823,2024-01-17 14:40:16,app,delivered
175649,1705,2024-06-01 02:37:11,app,canceled
36441,3285,2024-04-25 06:19:20,web,delivered
15330,4856,2024-06-07 13:54:51,web,delivered
180428,4617,2024-06-10 19:56:47,web,delivered
108919,5440,2024-06-24 16:09:31,web,delivered
199325,5474,2024-04-07 02:15:43,web,shipped
91719,5191,2024-04-04 17:05:22,web,shipped
86185,1703,2024-06-29 07:39:09,web,paid
199620,3265,2024-03-20 16:35:11,web,delivered
183092,2233,2024-01-10 22:22:03,web,delivered
158915,4858,2024-04-14 13:08:05,web,delivered
144791,3477,2024-03-12 07:12:28,web,shipped
87768,5669,2024-05-26 00:39:06,app,delivered
61138,5787,2024-04-02 16:37:50,web,delivered
14195,4073,2024-06-18 09:15:31,web,delivered
75846,5564,2024-03-11 08:48:40,web,paid
91722,3300,2024-04-12 11:53:35,store,shipped
1929,3000,2024-02-09 12:46:14,store,shipped
19875,5051,2024-02-08 20:51:46,web,canceled
104907,3240,2024-05-29 14:33:21,app,delivered
79115,1838,2024-03-29 09:03:12,web,delivered
36431,5331,2024-05-04 17:22:24,store,shipped
169812,2233,2024-06-08 00:53:59,store,shipped
142209,2403,2024-06-25 02:42:46,store,delivered
160053,1511,2024-01-18 11:28:55,app,delivered
60988,1145,2024-06-30 15:52:02,app,shipped
70909,3034,2024-05-27 15:35:04,web,delivered
75406,4566,2024-01-25 20:27:19,web,delivered
36904,4762,2024-04-23 16:40:45,web,canceled
168048,5464,2024-04-04 17:51:04,web,canceled
177323,2303,2024-04-07 19:28:07,web,returned
67218,2744,2024-06-22 10:32:48,web,delivered
88677,3958,2024-03-26 16:27:02,web,canceled
65143,1530,2024-02-11 05:39:41,web,delivered
153585,3771,2024-03-22 20:22:53,web,delivered
94712,3826,2024-04-22 04:57:12,web,shipped
139223,4566,2024-03-18 12:01:32,store,canceled
194718,2176,2024-06-08 15:40:36,app,delivered
35864,4003,2024-06-23 19:32:29,app,delivered
32715,4214,2024-03-24 16:51:38,app,delivered
10794,2993,2024-04-04 18:10:09,web,canceled
115132,1167,2024-02-07 23:39:31,app,delivered
100392,2112,2024-03-05 18:53:55,web,delivered
164030,1802,2024-03-03 12:41:23,store,delivered
137912,4566,2024-04-13 07:47:17,app,delivered
133645,4823,2024-05-11 04:37:14,web,returned
49388,2171,2024-05-17 13:57:19,app,delivered
27955,3049,2024-06-12 14:08:47,app,delivered
74968,2398,2024-05-02 11:49:26,web,shipped
174288,3813,2024-05-06 21:28:56,store,returned
1540,2897,2024-05-24 02:43:53,store,delivered
68716,5316,2024-04-04 21:24:02,web,shipped
9503,1372,2024-05-13 14:19:41,store,delivered
140259,1063,2024-01-15 21:17:44,store,paid
17884,4912,2024-01-19 01:18:03,app,canceled
42516,3652,2024-04-25 15:25:22,app,shipped
37220,3585,2024-03-20 20:14:10,web,delivered
108817,3694,2024-06-23 20:32:13,web,delivered
73393,5183,2024-05-12 01:55:31,app,delivered
13885,1218,2024-06-27 08:36:40,web,canceled
134241,4416,,web,delivered
54104,1112,2024-02-10 17:30:57,web,delivered
38957,1639,2024-02-05 00:27:03,web,returned
152013,3265,2024-04-19 05:40:46,app,shipped
170884,4823,2024-04-10 09:04:11,app,paid
110030,4981,2024-05-19 15:30:50,app,paid
6610,5035,2024-04-10 17:47:58,web,delivered
143953,2256,2024-04-27 13:13:13,app,shipped
87420,4484,2024-06-28 22:18:44,web,canceled
94742,3684,2024-02-19 10:42:42,web,delivered
150805,1920,2024-05-10 05:40:54,web,shipped
133198,5464,2024-03-21 20:58:15,web,paid
177802,5778,2024-04-20 18:57:36,web,delivered
112333,1610,2024-05-15 21:09:23,app,canceled
158905,1401,2024-06-14 20:50:50,store,delivered
145807,5754,2024-05-24 20:19:07,web,delivered
18513,4012,2024-05-17 22:24:37,web,delivered
121864,1066,2024-02-27 16:47:03,web,delivered
37151,4683,2024-05-17 08:24:28,store,delivered
32129,5821,2024-03-25 13:19:29,web,delivered
153715,3737,2024-04-30 05:37:03,web,shipped
186342,3265,2024-05-26 03:15:57,web,delivered
88043,3740,2024-05-24 04:50:36,web,paid
188400,5027,2024-01-05 06:41:27,web,delivered
114356,4683,2024-06-08 02:28:57,web,delivered
36445,2391,2024-04-13 19:44:57,web,delivered
2770,4236,2024-02-04 22:56:33,store,delivered
151659,1551,2024-02-06 10:08:29,web,delivered
171893,5135,2024-06-11 02:27:44,web,canceled
138863,4823,2024-03-03 08:33:27,web,delivered
83065,3455,2024-05-25 19:59:35,web,returned
114631,2326,2024-01-03 14:09:22,store,delivered
19143,3740,2024-02-02 22:49:35,web,delivered
140650,1246,2024-04-30 00:53:10,web,delivered
163505,5735,2024-04-03 13:56:08,web,paid
19909,4617,2024-02-17 14:45:58,web,delivered
56364,3453,2024-01-07 01:33:01,web,paid
13806,1873,2024-06-25 19:25:40,app,paid
107978,3088,2024-04-03 16:36:16,app,paid
139237,2834,2024-02-28 03:53:00,web,returned
111404,3382,2024-03-18 07:41:33,web,paid
24258,2310,2024-04-06 18:23:33,app,delivered
120228,1877,2024-06-29 23:49:03,web,returned
150423,1227,2024-06-29 08:08:47,app,paid
32061,3859,2024-06-25 14:18:29,web,shipped
86179,5787,2024-05-10 02:12:13,web,delivered
34172,4460,2024-03-31 21:30:11,web,delivered
118206,2289,2024-03-20 09:59:09,app,delivered
93037,3814,2024-03-21 12:40:53,app,delivered
107023,3285,2024-06-02 01:50:38,web,paid
3957,5496,2024-03-11 21:40:47,store,delivered
190237,3227,2024-01-08 04:30:33,app,paid
56842,4566,,store,delivered
154065,2247,2024-04-15 11:46:51,web,paid
158602,1916,2024-05-17 04:36:15,web,paid
126841,5167,2024-02-20 01:29:59,web,delivered
1226,4462,2024-01-20 03:51:08,app,shipped
53463,2536,2024-05-22 09:13:18,web,delivered
80561,4823,2024-05-03 12:52:57,web,paid
93876,3059,2024-01-20 18:35:00,web,paid
47442,5640,2024-05-28 07:21:04,app,delivered
191276,5590,2024-05-21 04:49:19,web,delivered
122060,1385,2024-03-01 16:38:56,web,shipped
25144,3564,2024-05-14 06:02:44,web,shipped
8216,3388,2024-04-12 00:37:04,web,delivered
127805,3870,2024-01-31 01:16:01,web,paid
857,5685,2024-02-07 20:57:12,web,canceled
43170,5035,2024-01-17 19:15:41,store,delivered
125087,4566,2024-05-11 23:17:54,web,delivered
130337,4199,2024-04-01 16:17:04,web,canceled
111322,3375,2024-03-24 17:54:22,web,delivered
75345,4331,2024-02-23 00:03:06,web,paid
21707,4933,2024-02-24 21:23:24,store,paid
184988,5617,,web,delivered
68719,3308,2024-06-01 22:30:17,web,delivered
196954,4683,2024-06-10 11:44:12,app,delivered
134317,4224,2024-04-30 09:46:54,web,delivered
19556,1728,2024-06-07 17:55:35,store,paid
7281,4229,2024-03-18 07:38:10,app,delivered
176544,5424,2024-05-02 01:00:59,store,returned
28082,5303,2024-04-21 17:38:29,store,delivered
23780,4257,2024-06-30 08:23:52,web,delivered
31799,2678,2024-04-06 14:16:45,store,delivered
98458,2782,2024-04-05 06:47:18,app,delivered
10125,4190,2024-03-29 04:48:55,app,delivered
119162,5331,2024-05-14 23:28:35,web,shipped
114151,4738,2024-03-05 07:03:19,web,delivered
23690,3213,2024-06-01 05:22:36,store,paid
81092,1778,2024-06-30 18:37:16,web,delivered
121934,2812,2024-06-03 06:15:34,app,shipped
198095,2385,2024-02-11 15:24:38,app,canceled
134461,4617,2024-05-11 21:10:55,web,delivered
59367,4820,2024-04-06 00:10:30,app,paid
161317,1476,2024-06-18 23:14:52,web,delivered
77645,2068,2024-05-12 04:59:17,app,canceled
152130,3406,2024-01-23 04:09:42,app,delivered
81536,4806,2024-01-23 10:41:35,web,delivered
91779,2020,2024-06-30 01:33:16,web,delivered
195817,3477,2024-03-03 06:43:37,web,delivered
145359,4133,2024-06-15 21:25:01,web,paid
171771,1646,2024-03-06 20:46:58,app,delivered
189349,3777,2024-04-20 04:51:25,web,delivered
110273,3223,2024-02-06 02:52:03,web,delivered
92676,5949,2024-03-16 14:48:15,app,canceled
147288,5903,2024-02-26 00:00:12,store,delivered
65830,5500,2024-06-16 08:20:27,app,delivered
13865,4823,,store,delivered
171085,1104,2024-05-27 20:54:49,web,shipped
187683,5246,2024-05-22 01:37:05,web,paid
60362,2003,2024-06-06 20:35:54,store,delivered
148274,3697,2024-02-05 16:28:08,web,shipped
75521,2112,2024-06-08 15:33:48,store,delivered
191069,3302,2024-01-21 06:56:14,web,shipped
72337,4823,2024-05-29 12:12:42,app,paid
125083,2769,2024-04-20 06:38:02,store,shipped
18466,3265,2024-04-08 07:29:12,app,shipped
128289,5249,2024-05-06 14:23:12,web,delivered
130803,1769,2024-04-18 00:43:40,web,paid
193874,5529,2024-04-18 21:27:31,web,delivered
95159,2589,2024-06-13 07:42:30,web,paid
786,3987,2024-06-14 01:37:13,app,delivered
36876,1546,2024-05-16 20:11:12,web,shipped
138395,4109,2024-03-10 19:19:43,store,delivered
73674,3830,2024-06-25 14:36:41,store,canceled
29119,2229,2024-06-15 13:09:27,web,delivered
109644,2535,2024-04-14 20:27:02,app,delivered
140386,2767,2024-06-13 02:25:38,app,shipped
25091,1316,2024-05-19 14:11:36,web,delivered
151070,4387,2024-02-18 14:22:57,web,delivered
110014,1451,2024-03-10 00:04:50,app,delivered
24653,4069,2024-02-13 14:09:08,web,delivered
34725,1383,2024-02-12 02:48:36,web,shipped
5312,4243,2024-04-22 11:09:13,web,delivered
43992,2838,2024-03-09 12:16:38,app,returned
25714,3620,2024-03-11 01:35:15,web,delivered
24497,3392,2024-02-21 20:51:14,store,delivered
178638,1877,2024-06-05 10:15:13,app,delivered
122094,1743,2024-05-29 03:04:25,web,delivered
38059,5928,2024-05-04 12:26:57,store,delivered
199800,4851,2024-06-18 13:02:08,web,delivered
78069,4838,2024-05-16 22:10:23,app,shipped
112274,2936,2024-06-01 03:01:08,app,delivered
143646,3223,2024-06-11 08:10:26,web,delivered
102872,3480,2024-01-19 20:04:58,web,delivered
113066,1802,2024-06-29 16:54:26,app,delivered
198134,3093,2024-01-02 23:34:59,app,delivered
139101,2359,2024-03-08 17:54:06,web,paid
95538,2233,2024-04-08 06:35:48,web,paid
47942,3859,2024-05-08 09:54:25,app,canceled
32593,1665,2024-05-21 06:00:29,store,delivered
193425,2761,2024-06-21 10:11:06,web,paid
195185,2275,2024-05-26 12:59:40,web,delivered
47448,4266,2024-02-27 00:27:39,app,returned
43330,1887,2024-05-01 14:38:46,app,shipped
70281,4855,2024-06-30 20:29:58,web,shipped
21451,5935,2024-04-28 13:51:00,web,delivered
103516,1803,2024-01-24 14:22:24,web,shipped
165490,3932,2024-03-21 02:38:21,web,delivered
152630,5527,2024-02-18 09:37:53,web,delivered
158847,2865,2024-05-11 12:03:55,app,delivered
135047,3223,2024-03-29 15:26:04,web,delivered
6144,3736,2024-06-29 23:23:38,web,delivered
4628,2747,2024-02-03 00:08:14,app,delivered
65418,3458,2024-04-07 20:31:51,app,delivered
122599,4507,2024-04-15 15:05:29,web,shipped
21013,4119,2024-02-10 12:52:21,store,shipped
69623,3824,2024-01-31 14:10:07,app,delivered
51858,2003,2024-05-08 17:44:36,web,delivered
131919,3926,2024-06-10 06:00:54,store,shipped
176306,3180,2024-05-30 18:29:33,web,canceled
29302,2199,2024-05-12 05:59:16,app,paid
134120,5350,2024-05-11 00:56:15,web,shipped
153260,2660,2024-03-23 11:13:09,web,delivered
53871,5650,2024-02-20 15:15:52,web,canceled
